Wall time,Step,Value
1713536469.538931,4096,-62631.0
1713536470.548898,6144,-62631.0
1713536471.629399,8192,-53191.0
1713536472.698764,10240,-43207.66796875
1713536473.768268,12288,-37139.75
1713536474.848641,14336,-34777.3984375
1713536475.9719198,16384,-32218.833984375
1713536476.9772952,18432,-32218.833984375
1713536478.133301,20480,-31265.572265625
1713536479.4218152,22528,-32101.125
1713536480.656353,24576,-29076.666015625
1713536481.883177,26624,-26670.19921875
1713536483.087851,28672,-25594.63671875
1713536484.3427289,30720,-24842.75
1713536485.667713,32768,-23397.615234375
1713536486.945703,34816,-22572.5
1713536488.163641,36864,-21761.599609375
1713536489.45492,38912,-20436.3125
1713536490.6597161,40960,-19643.82421875
1713536491.890481,43008,-19146.5
1713536492.898654,45056,-19146.5
1713536494.0831628,47104,-19928.421875
1713536495.1715798,49152,-19438.30078125
1713536496.36941,51200,-19054.4765625
1713536497.675192,53248,-18589.455078125
1713536498.8864498,55296,-18116.95703125
1713536500.116126,57344,-18067.958984375
1713536501.324556,59392,-18609.720703125
1713536502.546983,61440,-18251.423828125
1713536503.787761,63488,-18181.296875
1713536504.915303,65536,-18181.296875
1713536506.0745852,67584,-17953.71484375
1713536507.1539671,69632,-17738.275390625
1713536508.284238,71680,-17607.267578125
1713536509.423104,73728,-17304.322265625
1713536510.641173,75776,-17152.0625
1713536512.0714629,77824,-16827.87890625
1713536513.159722,79872,-16764.265625
1713536514.239868,81920,-16634.400390625
1713536515.323873,83968,-16538.388671875
1713536516.389707,86016,-16573.296875
1713536517.4613252,88064,-16353.4208984375
1713536518.526067,90112,-16253.1796875
1713536519.605742,92160,-16112.8251953125
1713536520.729934,94208,-16049.3173828125
1713536522.154156,96256,-15765.5712890625
1713536523.318311,98304,-15641.51171875
1713536524.436744,100352,-15641.51171875
1713536525.742252,102400,-15553.681640625
1713536526.921634,104448,-15509.7109375
1713536528.0295029,106496,-15325.1083984375
1713536529.1082509,108544,-15357.2763671875
1713536530.199651,110592,-15201.75
1713536531.29869,112640,-15191.8984375
1713536532.372492,114688,-15057.2802734375
1713536533.463906,116736,-14939.431640625
1713536534.525972,118784,-14793.73046875
