Wall time,Step,Value
1713537631.82764,4096,-9163.599609375
1713537633.005203,6144,-9163.599609375
1713537634.30647,8192,-7176.14990234375
1713537635.4379919,10240,-6983.43310546875
1713537636.4273138,12288,-6983.43310546875
1713537637.548363,14336,-6264.25
1713537638.646189,16384,-5794.1201171875
1713537639.807678,18432,-5649.58349609375
1713537640.821793,20480,-5649.58349609375
1713537642.0861099,22528,-6119.728515625
1713537643.30602,24576,-6174.2373046875
1713537644.726114,26624,-5749.4443359375
1713537645.96211,28672,-5335.64990234375
1713537647.182797,30720,-5335.64990234375
1713537648.3531,32768,-5100.08203125
1713537649.554969,34816,-5153.64990234375
1713537650.704258,36864,-4862.73828125
1713537651.917994,38912,-4862.73828125
1713537653.075409,40960,-4795.46435546875
1713537654.183559,43008,-4971.419921875
1713537655.198635,45056,-4971.419921875
1713537656.314095,47104,-4793.9248046875
1713537657.40307,49152,-5097.62353515625
1713537658.583791,51200,-4920.36669921875
1713537659.644555,53248,-4920.36669921875
1713537660.760426,55296,-4919.50537109375
1713537661.889554,57344,-4842.5048828125
1713537662.905372,59392,-4842.5048828125
1713537664.122345,61440,-4855.75732421875
1713537665.234377,63488,-4898.77734375
1713537666.290981,65536,-4898.77734375
1713537667.384931,67584,-5112.6650390625
1713537668.4767911,69632,-5037.4248046875
1713537669.480651,71680,-5037.4248046875
1713537670.5837839,73728,-5007.52392578125
1713537671.933509,75776,-5007.52392578125
1713537673.166133,77824,-5139.3154296875
1713537674.4591732,79872,-4971.56298828125
1713537675.759128,81920,-5030.81787109375
1713537676.8731232,83968,-4957.369140625
1713537677.889475,86016,-4957.369140625
1713537679.011654,88064,-5022.31982421875
1713537680.0103848,90112,-5022.31982421875
1713537681.0963871,92160,-5036.044921875
1713537682.192872,94208,-4994.9560546875
1713537683.291857,96256,-4993.7666015625
1713537684.299517,98304,-4993.7666015625
1713537685.395721,100352,-5047.33544921875
1713537686.488632,102400,-5020.51123046875
1713537687.498621,104448,-5020.51123046875
1713537688.6576781,106496,-4927.68603515625
1713537689.7414012,108544,-4811.30517578125
1713537690.8386009,110592,-4798.50244140625
1713537691.8585181,112640,-4798.50244140625
1713537692.966229,114688,-4871.39208984375
1713537693.9703848,116736,-4871.39208984375
1713537695.0997481,118784,-4938.31982421875
1713537696.1775959,120832,-4901.40478515625
1713537697.455418,122880,-4910.25732421875
1713537698.655154,124928,-4910.25732421875
1713537699.880571,126976,-4989.99072265625
1713537701.0803561,129024,-4897.32958984375
1713537702.133492,131072,-4897.32958984375
1713537703.344956,133120,-4823.5087890625
1713537704.486899,135168,-4942.56298828125
1713537705.571483,137216,-4942.56298828125
1713537706.752352,139264,-4907.68701171875
1713537707.8974211,141312,-4943.0498046875
1713537708.972488,143360,-4943.0498046875
1713537710.09963,145408,-4934.2470703125
1713537711.228988,147456,-4913.6181640625
1713537712.563238,149504,-4913.6181640625
1713537713.700602,151552,-4909.00390625
1713537714.826138,153600,-4879.46923828125
1713537715.892682,155648,-4879.46923828125
1713537716.999232,157696,-4916.9697265625
1713537718.231943,159744,-4893.82958984375
1713537719.4061718,161792,-4866.84912109375
1713537720.469541,163840,-4866.84912109375
1713537721.590998,165888,-4846.7412109375
1713537722.7733078,167936,-4847.01220703125
1713537723.891694,169984,-4847.01220703125
1713537725.131808,172032,-4885.8515625
1713537726.1843462,174080,-4885.8515625
1713537727.308768,176128,-4925.974609375
1713537728.39284,178176,-4859.2568359375
1713537729.4690418,180224,-4785.99658203125
1713537730.555308,182272,-4718.50146484375
1713537731.7430332,184320,-4687.83984375
1713537733.616905,186368,-4660.5673828125
1713537734.938058,188416,-4660.5673828125
1713537736.212745,190464,-4653.31982421875
1713537737.4972212,192512,-4604.93017578125
1713537738.6490161,194560,-4548.01806640625
1713537739.816819,196608,-4543.20166015625
1713537740.921344,198656,-4543.20166015625
1713537742.894691,200704,-4533.15673828125
1713537744.095684,202752,-4499.89306640625
1713537745.656805,204800,-4465.84375
1713537746.8850088,206848,-4442.9443359375
1713537748.808971,208896,-4442.9443359375
1713537750.0681238,210944,-4431.5244140625
1713537751.348738,212992,-4395.03369140625
1713537752.5580502,215040,-4388.72412109375
1713537753.7115672,217088,-4388.72412109375
1713537754.962677,219136,-4409.4052734375
1713537756.3197849,221184,-4421.43359375
1713537757.6150458,223232,-4374.52197265625
1713537758.808369,225280,-4330.22021484375
1713537759.898904,227328,-4330.22021484375
1713537761.0296571,229376,-4301.89013671875
1713537762.2076979,231424,-4314.21337890625
1713537763.391968,233472,-4269.65380859375
1713537764.44256,235520,-4269.65380859375
1713537765.5637262,237568,-4277.408203125
1713537767.0339258,239616,-4268.85693359375
1713537768.177044,241664,-4252.89892578125
1713537769.33092,243712,-4212.103515625
1713537770.4597042,245760,-4167.94140625
1713537771.513526,247808,-4167.94140625
1713537772.992361,249856,-4181.80322265625
1713537774.1620321,251904,-4140.56396484375
1713537775.379679,253952,-4102.6376953125
1713537776.517558,256000,-4106.61767578125
1713537777.7011,258048,-4064.618408203125
1713537778.93245,260096,-4032.502197265625
1713537780.222232,262144,-4032.502197265625
1713537781.6342368,264192,-4049.116943359375
1713537782.8258162,266240,-4048.612548828125
1713537783.934128,268288,-4048.612548828125
1713537785.15655,270336,-4024.52197265625
1713537786.356757,272384,-4002.51025390625
1713537787.5771992,274432,-4017.37353515625
1713537788.669434,276480,-4017.37353515625
1713537790.3744378,278528,-4062.54345703125
1713537791.747356,280576,-4046.802978515625
1713537793.6319392,282624,-4046.802978515625
1713537795.121134,284672,-3989.991943359375
1713537796.5885172,286720,-3975.60791015625
1713537798.1117702,288768,-3952.35595703125
1713537799.44714,290816,-3952.35595703125
1713537800.9287722,292864,-3963.81298828125
1713537802.2887192,294912,-3951.75390625
1713537803.726457,296960,-3921.468994140625
1713537805.316489,299008,-3921.468994140625
1713537806.706968,301056,-3892.47705078125
1713537807.853036,303104,-3892.47705078125
1713537809.259156,305152,-3875.318115234375
1713537810.540551,307200,-3866.05908203125
1713537811.7462862,309248,-3866.05908203125
1713537813.11731,311296,-3926.0
1713537814.604417,313344,-3976.277099609375
1713537815.7714188,315392,-3976.277099609375
1713537817.208748,317440,-3993.118896484375
1713537819.007484,319488,-4001.69189453125
1713537820.686311,321536,-3971.221923828125
1713537821.920522,323584,-3971.221923828125
1713537823.333112,325632,-3919.181884765625
1713537824.653743,327680,-3923.10888671875
1713537825.893774,329728,-3869.77587890625
1713537827.016151,331776,-3869.77587890625
1713537828.3179278,333824,-3874.134033203125
1713537829.5418591,335872,-3895.43798828125
1713537830.6861901,337920,-3879.818115234375
1713537831.971309,339968,-3879.818115234375
1713537833.2443829,342016,-3853.468017578125
1713537834.3777869,344064,-3837.283935546875
1713537835.5216541,346112,-3837.283935546875
1713537836.761463,348160,-3816.9619140625
1713537837.8915808,350208,-3815.72412109375
1713537839.0906692,352256,-3815.72412109375
1713537840.2689211,354304,-3839.85498046875
1713537841.53521,356352,-3809.139892578125
1713537842.748574,358400,-3809.139892578125
1713537843.936571,360448,-3851.43798828125
1713537845.0878348,362496,-3818.0
1713537846.30487,364544,-3791.676025390625
1713537847.656087,366592,-3791.676025390625
1713537849.098488,368640,-3776.051025390625
1713537850.272319,370688,-3763.041015625
1713537851.3446069,372736,-3763.041015625
1713537852.544372,374784,-3779.14599609375
1713537853.696361,376832,-3749.9599609375
1713537854.827159,378880,-3697.01611328125
1713537856.0091572,380928,-3668.0029296875
1713537857.155711,382976,-3668.0029296875
1713537858.429396,385024,-3731.4990234375
1713537859.61502,387072,-3731.4990234375
1713537860.8799481,389120,-3772.830078125
1713537862.178092,391168,-3772.830078125
1713537863.4995258,393216,-3832.405029296875
1713537864.78866,395264,-3832.405029296875
1713537866.320225,397312,-3862.301025390625
1713537867.573329,399360,-3828.114013671875
1713537868.790493,401408,-3828.114013671875
1713537869.951424,403456,-3829.6708984375
1713537871.082916,405504,-3848.56689453125
1713537872.104037,407552,-3848.56689453125
1713537873.232644,409600,-3796.568115234375
1713537874.360435,411648,-3796.568115234375
1713537875.6529548,413696,-3860.824951171875
1713537876.7343202,415744,-3860.824951171875
1713537877.9216158,417792,-3933.304931640625
1713537879.088515,419840,-3860.929931640625
1713537880.255632,421888,-3840.596923828125
1713537881.391189,423936,-3814.095947265625
1713537882.478545,425984,-3814.095947265625
1713537883.757424,428032,-3828.875
1713537884.836469,430080,-3828.875
1713537886.006218,432128,-3863.35009765625
1713537887.216396,434176,-3887.965087890625
1713537888.303941,436224,-3887.965087890625
1713537889.449824,438272,-3887.60205078125
1713537890.502461,440320,-3887.60205078125
1713537891.913047,442368,-3893.343017578125
1713537893.212252,444416,-3874.820068359375
1713537894.355006,446464,-3886.610107421875
1713537895.424621,448512,-3886.610107421875
1713537896.5321028,450560,-3975.217041015625
1713537897.638389,452608,-3934.43603515625
1713537898.7550862,454656,-3884.333984375
1713537899.9353962,456704,-3884.333984375
1713537901.185944,458752,-3861.902099609375
1713537902.32048,460800,-3871.43994140625
1713537903.368421,462848,-3871.43994140625
1713537904.543357,464896,-3953.98193359375
1713537905.8723688,466944,-3988.4990234375
1713537906.9123552,468992,-3988.4990234375
1713537908.179602,471040,-4061.450927734375
1713537909.514753,473088,-4061.450927734375
1713537910.646881,475136,-4083.278076171875
1713537911.7481,477184,-4061.8720703125
1713537912.90049,479232,-4068.285888671875
1713537913.9146292,481280,-4068.285888671875
1713537915.026135,483328,-4107.6650390625
1713537916.14491,485376,-4131.4208984375
1713537917.1899688,487424,-4131.4208984375
1713537918.3152618,489472,-4158.69580078125
1713537919.3952188,491520,-4138.416015625
1713537920.4859798,493568,-4122.5458984375
1713537921.5502431,495616,-4122.5458984375
1713537922.733165,497664,-4151.42822265625
1713537924.452228,499712,-4150.85791015625
1713537926.368296,501760,-4150.85791015625
1713537928.219872,503808,-4196.7001953125
1713537929.684911,505856,-4196.4189453125
1713537930.9692328,507904,-4147.56201171875
1713537932.259125,509952,-4130.77001953125
1713537933.498932,512000,-4130.77001953125
1713537934.949995,514048,-4170.5771484375
1713537936.3312352,516096,-4176.51708984375
1713537937.616717,518144,-4167.58203125
1713537938.943796,520192,-4127.6328125
1713537940.182028,522240,-4127.6328125
1713537941.674219,524288,-4178.10595703125
1713537943.046846,526336,-4194.11279296875
1713537944.304443,528384,-4194.11279296875
1713537945.610462,530432,-4180.05615234375
1713537947.039233,532480,-4169.8271484375
1713537948.510627,534528,-4214.41015625
1713537949.845964,536576,-4214.41015625
1713537951.262829,538624,-4244.369140625
1713537952.99529,540672,-4222.57080078125
1713537954.4805949,542720,-4270.244140625
1713537955.920253,544768,-4271.99609375
1713537957.25567,546816,-4271.99609375
1713537958.848991,548864,-4254.876953125
1713537960.185001,550912,-4297.0048828125
1713537961.3897119,552960,-4297.0048828125
1713537962.785024,555008,-4330.68310546875
1713537964.217104,557056,-4284.52880859375
1713537965.53855,559104,-4292.912109375
1713537966.7236118,561152,-4292.912109375
1713537967.970912,563200,-4336.7470703125
1713537969.351733,565248,-4336.7470703125
1713537970.966249,567296,-4382.98291015625
1713537972.401508,569344,-4381.02783203125
1713537973.590431,571392,-4381.02783203125
1713537974.852642,573440,-4399.85009765625
1713537976.0205162,575488,-4399.85009765625
1713537977.411084,577536,-4463.56494140625
1713537978.865201,579584,-4448.60400390625
1713537980.1159549,581632,-4448.60400390625
1713537981.544096,583680,-4446.08984375
1713537982.9942222,585728,-4448.05810546875
1713537984.41623,587776,-4448.05810546875
1713537985.9246778,589824,-4434.64404296875
1713537987.244382,591872,-4471.5322265625
1713537988.715601,593920,-4460.1630859375
1713537989.971489,595968,-4460.1630859375
1713537991.361566,598016,-4436.64990234375
1713537992.671435,600064,-4409.048828125
1713537993.994056,602112,-4429.0361328125
1713537995.269708,604160,-4429.0361328125
1713537996.650995,606208,-4413.5322265625
1713537997.941982,608256,-4343.97802734375
1713537999.36767,610304,-4303.64111328125
1713538000.688846,612352,-4303.64111328125
1713538002.0080361,614400,-4334.26513671875
1713538003.371552,616448,-4343.73095703125
1713538004.652276,618496,-4371.81103515625
1713538005.876414,620544,-4371.81103515625
1713538006.981123,622592,-4403.2900390625
1713538007.9956212,624640,-4403.2900390625
1713538009.114034,626688,-4402.51806640625
1713538010.312556,628736,-4409.708984375
1713538011.569379,630784,-4366.091796875
1713538013.0405881,632832,-4366.091796875
1713538014.215117,634880,-4412.19677734375
1713538015.341892,636928,-4412.19677734375
1713538016.586619,638976,-4452.83203125
1713538017.865022,641024,-4444.1669921875
1713538018.975768,643072,-4444.1669921875
1713538020.1158888,645120,-4430.55517578125
1713538021.243073,647168,-4468.17822265625
1713538022.270754,649216,-4468.17822265625
1713538023.43095,651264,-4485.39697265625
1713538024.4803221,653312,-4485.39697265625
1713538025.6295621,655360,-4480.5458984375
1713538026.756326,657408,-4488.89794921875
1713538027.813997,659456,-4488.89794921875
1713538028.952397,661504,-4595.27783203125
1713538029.969662,663552,-4595.27783203125
1713538031.1097338,665600,-4641.80908203125
1713538032.202317,667648,-4643.88720703125
1713538033.8377862,669696,-4643.88720703125
1713538035.046032,671744,-4629.60107421875
1713538036.147598,673792,-4605.9208984375
1713538037.260522,675840,-4616.6767578125
1713538038.447658,677888,-4620.18408203125
1713538039.494742,679936,-4620.18408203125
1713538040.583047,681984,-4636.3662109375
1713538041.668381,684032,-4581.1689453125
1713538042.780233,686080,-4586.77197265625
1713538043.780666,688128,-4586.77197265625
1713538044.8721359,690176,-4516.7568359375
1713538045.9505112,692224,-4448.69580078125
1713538046.945596,694272,-4448.69580078125
1713538048.041229,696320,-4444.51806640625
1713538049.177578,698368,-4473.47216796875
1713538050.273107,700416,-4421.6708984375
1713538051.299529,702464,-4421.6708984375
1713538052.410366,704512,-4480.05078125
1713538053.520833,706560,-4426.0849609375
1713538054.5741692,708608,-4426.0849609375
1713538055.686811,710656,-4420.798828125
1713538056.692383,712704,-4420.798828125
1713538057.838945,714752,-4413.4609375
1713538058.9526699,716800,-4432.39501953125
1713538060.026536,718848,-4432.39501953125
1713538061.135494,720896,-4484.576171875
1713538062.167732,722944,-4484.576171875
1713538063.3035588,724992,-4488.81982421875
1713538064.4377868,727040,-4464.4208984375
1713538065.573986,729088,-4428.98291015625
1713538066.617858,731136,-4428.98291015625
1713538067.782718,733184,-4441.72705078125
1713538068.849561,735232,-4441.72705078125
1713538070.037492,737280,-4447.43896484375
1713538071.2585652,739328,-4447.43896484375
1713538072.790101,741376,-4513.39306640625
1713538073.88656,743424,-4513.39306640625
1713538075.0296772,745472,-4559.77978515625
1713538076.306216,747520,-4449.4072265625
1713538077.491004,749568,-4520.2490234375
1713538078.583387,751616,-4520.2490234375
1713538079.849361,753664,-4566.498046875
1713538080.934604,755712,-4566.498046875
1713538082.088011,757760,-4557.22900390625
1713538083.259021,759808,-4550.533203125
1713538084.473585,761856,-4508.18603515625
1713538085.625671,763904,-4496.501953125
1713538086.6943371,765952,-4496.501953125
1713538087.856949,768000,-4421.501953125
1713538089.0104918,770048,-4406.6328125
1713538090.168596,772096,-4409.912109375
1713538091.2246242,774144,-4409.912109375
1713538092.3804958,776192,-4414.44189453125
1713538093.559527,778240,-4417.8798828125
1713538094.676853,780288,-4417.8798828125
1713538095.865283,782336,-4429.95703125
1713538096.954813,784384,-4429.95703125
1713538098.1168199,786432,-4456.2587890625
1713538099.183296,788480,-4456.2587890625
1713538100.444565,790528,-4508.703125
1713538101.826529,792576,-4541.3388671875
1713538103.2132869,794624,-4529.97119140625
1713538104.372276,796672,-4529.97119140625
1713538105.624423,798720,-4553.43310546875
1713538106.843617,800768,-4520.4951171875
1713538107.995738,802816,-4490.23193359375
1713538109.1088798,804864,-4490.23193359375
1713538110.361928,806912,-4506.92822265625
1713538111.7127512,808960,-4501.951171875
1713538112.9998488,811008,-4471.44287109375
1713538114.140345,813056,-4471.44287109375
1713538115.354351,815104,-4536.4150390625
1713538116.5121589,817152,-4548.53515625
1713538117.820859,819200,-4554.2109375
1713538119.1782851,821248,-4515.2939453125
1713538120.3651352,823296,-4515.2939453125
1713538121.5485141,825344,-4497.94287109375
1713538122.753084,827392,-4492.32421875
1713538123.967872,829440,-4492.32421875
1713538125.302082,831488,-4552.4921875
1713538126.4626482,833536,-4552.4921875
1713538127.742181,835584,-4576.9482421875
1713538128.835785,837632,-4576.9482421875
1713538130.0190809,839680,-4624.56884765625
1713538131.21698,841728,-4650.34716796875
1713538132.929582,843776,-4608.0927734375
1713538134.1611362,845824,-4608.0927734375
1713538135.301428,847872,-4608.0927734375
1713538136.668323,849920,-4702.10595703125
1713538137.918724,851968,-4726.9638671875
1713538139.137496,854016,-4705.1279296875
1713538140.371455,856064,-4705.1279296875
1713538141.7045078,858112,-4763.4541015625
1713538142.954896,860160,-4763.4541015625
1713538144.522951,862208,-4807.34814453125
1713538145.6002162,864256,-4807.34814453125
1713538146.8095338,866304,-4804.05322265625
1713538148.0457768,868352,-4780.8388671875
1713538149.139288,870400,-4780.8388671875
1713538150.300149,872448,-4792.69921875
1713538151.433541,874496,-4792.623046875
1713538152.502804,876544,-4792.623046875
1713538153.671804,878592,-4740.9501953125
1713538154.80537,880640,-4669.375
1713538155.9382558,882688,-4686.3330078125
1713538156.9859352,884736,-4686.3330078125
1713538158.112166,886784,-4703.212890625
1713538159.2399218,888832,-4696.5087890625
1713538160.329738,890880,-4696.5087890625
1713538161.46335,892928,-4704.97509765625
1713538162.512532,894976,-4704.97509765625
1713538163.652622,897024,-4707.89501953125
1713538164.8764591,899072,-4742.703125
1713538165.944101,901120,-4742.703125
1713538167.103412,903168,-4759.27490234375
1713538168.342588,905216,-4814.8330078125
1713538169.5207648,907264,-4814.8330078125
1713538171.208472,909312,-4798.5791015625
1713538172.6703732,911360,-4818.884765625
1713538174.067656,913408,-4818.884765625
1713538175.449108,915456,-4891.18505859375
1713538176.627837,917504,-4891.18505859375
1713538178.078975,919552,-4892.61376953125
1713538179.2505898,921600,-4891.47900390625
1713538180.352093,923648,-4891.47900390625
1713538181.544239,925696,-4903.68701171875
1713538182.705141,927744,-4889.3779296875
1713538183.86449,929792,-4889.3779296875
1713538185.0933619,931840,-4914.9951171875
1713538186.304002,933888,-4921.60205078125
1713538187.385868,935936,-4921.60205078125
1713538188.828171,937984,-4942.9501953125
1713538189.9478269,940032,-4942.9501953125
1713538191.3027918,942080,-4980.5419921875
1713538192.8592331,944128,-4971.63720703125
1713538194.070415,946176,-4932.841796875
1713538195.252574,948224,-4932.841796875
1713538196.525617,950272,-4978.7119140625
1713538197.6098912,952320,-4978.7119140625
1713538198.848105,954368,-4998.60595703125
1713538200.151447,956416,-4998.60595703125
1713538201.311759,958464,-5005.2060546875
1713538202.45337,960512,-4945.2080078125
1713538203.5711381,962560,-4915.14697265625
1713538204.6375418,964608,-4915.14697265625
1713538205.760109,966656,-4892.466796875
1713538206.873047,968704,-4780.9111328125
1713538207.9006321,970752,-4780.9111328125
1713538209.066305,972800,-4776.43017578125
1713538210.1213021,974848,-4776.43017578125
1713538211.3550808,976896,-4815.60595703125
1713538212.468937,978944,-4844.9541015625
1713538213.669798,980992,-4833.72119140625
1713538214.9040482,983040,-4833.72119140625
1713538216.260267,985088,-4835.72216796875
1713538217.6649249,987136,-4837.77978515625
1713538218.986057,989184,-4837.77978515625
1713538220.422337,991232,-4896.40576171875
1713538221.875198,993280,-4935.76318359375
1713538223.146896,995328,-4935.76318359375
1713538224.624536,997376,-4963.421875
1713538225.782669,999424,-4963.421875
1713538227.125396,1001472,-4957.80078125
