Wall time,Step,Value
1713624907.200607,4096,64969.0
1713624908.475863,6144,64969.0
1713624909.774197,8192,66914.0
1713624910.997345,10240,67667.6640625
1713624912.295797,12288,67556.5
1713624913.5703769,14336,67556.5
1713624914.6792939,16384,67554.0
1713624915.960047,18432,67798.0
1713624917.3773282,20480,68041.4296875
1713624918.578408,22528,68209.875
1713624919.7892108,24576,68404.78125
1713624920.973962,26624,68747.6015625
1713624922.2437818,28672,68854.1796875
1713624923.473153,30720,68803.75
1713624924.6983402,32768,68941.6953125
1713624925.819554,34816,68941.6953125
1713624927.02552,36864,69003.859375
1713624928.376408,38912,69118.46875
1713624929.6106272,40960,69204.6875
1713624930.767964,43008,69299.6484375
1713624932.420581,45056,69340.0
1713624933.6820438,47104,69415.4765625
1713624934.835655,49152,69416.796875
1713624935.984459,51200,69573.046875
1713624937.096073,53248,69572.3671875
1713624938.2167838,55296,69601.3515625
1713624939.361096,57344,69575.9609375
1713624940.56622,59392,69578.84375
1713624941.778641,61440,69530.15625
1713624943.1777909,63488,69620.8515625
1713624944.410037,65536,69698.890625
1713624945.6168919,67584,69698.890625
1713624946.735174,69632,69614.5859375
1713624947.900055,71680,69624.234375
1713624949.080182,73728,69698.609375
1713624950.312971,75776,69787.1875
1713624951.444107,77824,69698.8515625
1713624952.5573199,79872,69723.5
1713624953.8731148,81920,69713.1171875
1713624955.052831,83968,69700.640625
1713624956.1984608,86016,69703.2734375
1713624957.307883,88064,69748.3125
1713624958.4038248,90112,69721.796875
1713624959.5346508,92160,69725.25
1713624960.56406,94208,69725.25
1713624961.6742918,96256,69773.0703125
1713624962.808633,98304,69843.234375
1713624963.910927,100352,69855.53125
1713624964.999892,102400,69847.2734375
1713624966.094549,104448,69820.2890625
1713624967.1946251,106496,69826.953125
1713624968.286316,108544,69852.40625
1713624969.387908,110592,69848.4609375
1713624970.48612,112640,69873.4296875
1713624971.570008,114688,69905.5234375
1713624972.665728,116736,69893.9609375
1713624973.785541,118784,69864.3828125
1713624974.8048792,120832,69864.3828125
1713624975.906631,122880,69856.890625
1713624977.3131251,124928,69859.1875
1713624978.421728,126976,69901.546875
1713624979.533622,129024,69887.609375
1713624980.639169,131072,69885.296875
1713624981.736039,133120,69918.3828125
1713624982.846486,135168,69930.4609375
1713624983.942077,137216,69909.75
1713624985.057062,139264,69920.375
1713624986.1523268,141312,69949.578125
1713624987.2480068,143360,69927.2734375
1713624988.265769,145408,69927.2734375
1713624989.3467689,147456,69906.859375
1713624990.428515,149504,69921.6171875
1713624991.560616,151552,69926.46875
1713624992.634656,153600,69944.4609375
1713624993.746207,155648,69977.21875
1713624994.9395058,157696,69973.5078125
1713624996.282881,159744,69955.515625
1713624997.6053681,161792,69956.3828125
1713624998.7959008,163840,69965.15625
1713624999.9938838,165888,69964.015625
1713625001.157753,167936,70001.9296875
1713625002.365261,169984,70010.0546875
1713625003.6464589,172032,70015.734375
1713625004.912215,174080,70028.1015625
1713625006.2419012,176128,70062.1015625
1713625007.477579,178176,70058.6796875
1713625008.848819,180224,70067.796875
1713625010.05893,182272,70053.2109375
1713625011.203698,184320,70053.2109375
