Wall time,Step,Value
1713612052.6180182,4096,5826.89990234375
1713612053.7699451,6144,5826.89990234375
1713612054.9623199,8192,4158.25
1713612056.062977,10240,4877.466796875
1713612057.0970821,12288,4877.466796875
1713612058.4242592,14336,5201.1748046875
1713612059.637027,16384,5515.10009765625
1713612061.1955478,18432,5746.43310546875
1713612062.3473952,20480,5950.25732421875
1713612063.382936,22528,5950.25732421875
1713612064.6103191,24576,5864.0498046875
1713612065.9477031,26624,5747.033203125
1713612067.793749,28672,5848.830078125
1713612069.324951,30720,5848.830078125
1713612070.5018141,32768,5723.75439453125
1713612071.959171,34816,5792.93310546875
1713612073.140825,36864,5792.93310546875
1713612074.420581,38912,5551.58447265625
1713612075.908767,40960,5341.52880859375
1713612077.173462,43008,5341.52880859375
1713612079.19281,45056,5225.44677734375
1713612080.7875252,47104,5187.25
1713612082.045407,49152,5187.25
1713612083.458279,51200,5037.7646484375
1713612084.783882,53248,5022.57763671875
1713612085.955557,55296,5133.62646484375
1713612087.027478,57344,5133.62646484375
1713612088.178719,59392,5194.31005859375
1713612089.306089,61440,5276.90478515625
1713612090.431983,63488,5162.45458984375
1713612091.426422,65536,5162.45458984375
1713612092.573643,67584,5210.3564453125
1713612093.7307782,69632,5209.83740234375
1713612094.968139,71680,5175.76806640625
1713612096.101674,73728,5175.76806640625
1713612097.371316,75776,5144.78076171875
1713612098.490121,77824,5143.97412109375
1713612099.709586,79872,5193.1787109375
1713612100.8960588,81920,5193.1787109375
1713612102.144736,83968,5166.55859375
1713612103.723218,86016,5200.15673828125
1713612104.8774788,88064,5254.5517578125
1713612106.6328902,90112,5303.19677734375
1713612108.041777,92160,5355.830078125
1713612109.123442,94208,5355.830078125
1713612110.3059258,96256,5352.2294921875
1713612111.664858,98304,5352.6201171875
1713612113.159266,100352,5358.0751953125
1713612114.203628,102400,5358.0751953125
1713612115.31934,104448,5361.70263671875
1713612116.50195,106496,5362.6396484375
1713612117.685772,108544,5382.11279296875
1713612118.8767738,110592,5382.11279296875
1713612120.3150709,112640,5350.2548828125
1713612122.095389,114688,5394.4755859375
1713612123.364744,116736,5436.36669921875
1713612124.7195,118784,5439.89306640625
1713612126.057795,120832,5477.49072265625
1713612127.286108,122880,5484.19775390625
1713612128.5447738,124928,5516.9912109375
1713612129.677311,126976,5516.9912109375
1713612130.8863978,129024,5496.6533203125
1713612132.2137542,131072,5513.19189453125
1713612133.362682,133120,5519.0224609375
1713612134.37648,135168,5519.0224609375
1713612135.6485188,137216,5534.7998046875
1713612136.78429,139264,5476.87060546875
1713612137.851181,141312,5476.87060546875
1713612139.084479,143360,5507.6328125
1713612140.245614,145408,5507.6328125
1713612142.021333,147456,5434.8115234375
1713612143.2333,149504,5466.31103515625
1713612144.39819,151552,5488.181640625
1713612145.497329,153600,5512.935546875
1713612146.599402,155648,5508.89306640625
1713612147.618886,157696,5508.89306640625
1713612148.720286,159744,5504.689453125
1713612149.808171,161792,5510.95947265625
1713612150.825151,163840,5510.95947265625
1713612151.909038,165888,5529.966796875
1713612153.065116,167936,5557.927734375
1713612154.149872,169984,5524.62109375
1713612155.142238,172032,5524.62109375
1713612156.2322161,174080,5536.7666015625
1713612157.3268049,176128,5533.6298828125
1713612158.306238,178176,5533.6298828125
1713612159.3708448,180224,5555.72607421875
1713612160.499854,182272,5579.0986328125
1713612161.562955,184320,5557.5224609375
1713612162.6341271,186368,5562.84716796875
1713612163.6388218,188416,5562.84716796875
1713612164.714504,190464,5525.85791015625
1713612166.100422,192512,5544.0185546875
1713612167.156903,194560,5565.19287109375
1713612168.208632,196608,5587.70703125
1713612169.2197802,198656,5587.70703125
1713612170.2924988,200704,5590.92724609375
1713612171.353031,202752,5602.9228515625
1713612172.421982,204800,5620.11083984375
1713612173.481629,206848,5638.10400390625
1713612174.485607,208896,5638.10400390625
1713612175.549422,210944,5648.51025390625
1713612176.7097049,212992,5667.37548828125
1713612177.780601,215040,5673.67724609375
1713612178.767499,217088,5673.67724609375
1713612179.8561542,219136,5683.740234375
1713612180.9076679,221184,5693.75927734375
1713612181.963237,223232,5710.01220703125
1713612182.9463942,225280,5710.01220703125
1713612184.017022,227328,5723.77099609375
1713612185.095273,229376,5734.5751953125
1713612186.1004958,231424,5734.5751953125
1713612187.19488,233472,5744.41748046875
1713612188.266338,235520,5744.41748046875
1713612189.343214,237568,5755.20703125
1713612190.421973,239616,5771.11474609375
1713612191.4429739,241664,5771.11474609375
1713612192.563304,243712,5780.64453125
1713612193.626693,245760,5792.052734375
1713612194.6383748,247808,5792.052734375
1713612195.746565,249856,5804.35546875
1713612196.82362,251904,5814.40673828125
1713612197.828832,253952,5814.40673828125
1713612198.833845,256000,5814.40673828125
1713612199.92292,258048,5820.73388671875
1713612200.946058,260096,5820.73388671875
1713612202.019687,262144,5825.1171875
1713612203.0163572,264192,5825.1171875
1713612204.097169,266240,5833.033203125
1713612205.103756,268288,5833.033203125
1713612206.1827352,270336,5841.5126953125
1713612207.18605,272384,5841.5126953125
1713612208.243466,274432,5847.34375
1713612209.3677142,276480,5858.796875
1713612210.4264991,278528,5868.82861328125
1713612211.401386,280576,5868.82861328125
1713612212.4630258,282624,5880.08056640625
1713612213.523956,284672,5889.23291015625
1713612214.5018969,286720,5889.23291015625
1713612215.602775,288768,5899.84423828125
1713612216.7709272,290816,5946.90087890625
1713612217.837327,292864,5951.69921875
1713612218.9094772,294912,5961.541015625
1713612219.892931,296960,5961.541015625
1713612220.958974,299008,5961.9189453125
1713612221.998355,301056,5963.69287109375
1713612223.073699,303104,5961.43408203125
1713612224.039912,305152,5961.43408203125
1713612225.0849862,307200,5977.1337890625
1713612226.5542662,309248,5998.2470703125
1713612227.5445051,311296,5998.2470703125
1713612228.627476,313344,5998.97802734375
1713612229.7234979,315392,6021.85888671875
1713612230.6957388,317440,6021.85888671875
1713612231.799435,319488,6019.7578125
1713612232.8956978,321536,6066.59912109375
1713612234.0544589,323584,6108.51708984375
1713612235.121956,325632,6142.1630859375
1713612236.1161542,327680,6142.1630859375
1713612237.176528,329728,6163.89990234375
1713612238.183316,331776,6163.89990234375
1713612239.269015,333824,6203.96923828125
1713612240.265486,335872,6203.96923828125
1713612241.3065758,337920,6220.65283203125
1713612242.38714,339968,6218.85009765625
1713612243.4733288,342016,6226.1630859375
1713612244.5291688,344064,6226.2158203125
1713612245.5569339,346112,6226.2158203125
1713612246.628312,348160,6263.8671875
1713612247.6201758,350208,6263.8671875
1713612248.7156029,352256,6267.76220703125
1713612249.717133,354304,6267.76220703125
1713612250.7791412,356352,6282.05712890625
1713612251.824712,358400,6307.916015625
1713612252.891799,360448,6336.5869140625
1713612253.976479,362496,6357.2001953125
1713612254.990417,364544,6357.2001953125
1713612256.0043561,366592,6357.2001953125
1713612257.047526,368640,6355.51806640625
1713612258.095875,370688,6381.7958984375
1713612259.147149,372736,6390.81103515625
1713612260.197836,374784,6391.9951171875
1713612261.183551,376832,6391.9951171875
1713612262.25848,378880,6392.8740234375
1713612263.3158212,380928,6395.27490234375
1713612264.279535,382976,6395.27490234375
1713612265.338346,385024,6410.05712890625
1713612266.404955,387072,6422.50390625
1713612267.412031,389120,6422.50390625
1713612268.4737449,391168,6434.5
1713612269.472867,393216,6434.5
1713612270.579762,395264,6444.9130859375
1713612271.591131,397312,6444.9130859375
1713612272.7162628,399360,6456.30908203125
1713612273.779584,401408,6462.80517578125
1713612274.8388171,403456,6491.61376953125
1713612275.8131058,405504,6491.61376953125
1713612276.971012,407552,6487.56494140625
1713612278.361942,409600,6485.72705078125
1713612279.4639502,411648,6485.72705078125
1713612280.6538172,413696,6499.18505859375
1713612281.867734,415744,6499.92919921875
1713612283.024548,417792,6511.3681640625
1713612284.1160278,419840,6511.26806640625
1713612285.223532,421888,6511.26806640625
1713612286.600338,423936,6535.55908203125
1713612287.691045,425984,6543.55615234375
1713612288.78396,428032,6552.0400390625
1713612289.9452999,430080,6561.52880859375
1713612290.9404612,432128,6561.52880859375
1713612292.0248399,434176,6605.4560546875
1713612293.117404,436224,6603.001953125
1713612294.096389,438272,6603.001953125
1713612295.156519,440320,6652.9658203125
1713612296.2355871,442368,6639.95703125
1713612297.2496572,444416,6639.95703125
1713612298.33089,446464,6634.4228515625
1713612299.3105469,448512,6634.4228515625
1713612300.439898,450560,6633.5068359375
1713612301.462205,452608,6633.5068359375
1713612302.533128,454656,6646.18017578125
1713612303.610017,456704,6659.93017578125
1713612304.588187,458752,6659.93017578125
1713612305.6351109,460800,6669.27001953125
1713612306.681474,462848,6673.623046875
1713612307.745327,464896,6672.7509765625
1713612308.788671,466944,6672.7509765625
1713612309.913196,468992,6704.87109375
1713612310.973527,471040,6711.02880859375
1713612311.9368918,473088,6711.02880859375
1713612313.0662248,475136,6726.27197265625
1713612314.14718,477184,6726.27197265625
1713612315.36246,479232,6721.94287109375
1713612316.359392,481280,6721.94287109375
1713612317.414585,483328,6717.328125
1713612318.5262148,485376,6743.94482421875
1713612319.7464662,487424,6743.94482421875
1713612320.868052,489472,6753.18115234375
1713612322.023965,491520,6790.59619140625
1713612323.121196,493568,6790.59619140625
1713612324.4726138,495616,6793.56591796875
1713612325.6033611,497664,6789.23095703125
1713612326.744988,499712,6789.23095703125
1713612327.951498,501760,6783.9072265625
1713612329.017301,503808,6795.51708984375
1713612330.031368,505856,6795.51708984375
1713612331.19638,507904,6797.39404296875
1713612332.182652,509952,6797.39404296875
1713612333.242541,512000,6794.875
1713612334.2956429,514048,6794.47998046875
1713612335.259128,516096,6794.47998046875
1713612336.3211572,518144,6801.89404296875
1713612337.391999,520192,6799.44921875
1713612338.380053,522240,6799.44921875
1713612339.4517162,524288,6804.671875
1713612340.5818398,526336,6810.9580078125
1713612341.5660439,528384,6810.9580078125
1713612342.632797,530432,6810.26611328125
1713612343.699507,532480,6805.47802734375
1713612344.697076,534528,6805.47802734375
1713612346.007675,536576,6805.0068359375
1713612347.067911,538624,6809.44189453125
1713612348.062846,540672,6809.44189453125
1713612349.1570811,542720,6809.587890625
1713612350.293965,544768,6811.61279296875
1713612351.2844958,546816,6811.61279296875
1713612352.3370602,548864,6809.4599609375
1713612353.426702,550912,6813.466796875
1713612354.432039,552960,6813.466796875
1713612355.528841,555008,6809.47509765625
1713612356.543492,557056,6809.47509765625
1713612357.6473558,559104,6809.7158203125
1713612358.7479858,561152,6809.39990234375
1713612359.830356,563200,6815.2421875
1713612360.8303301,565248,6815.2421875
1713612361.8772821,567296,6819.60498046875
1713612362.9474711,569344,6823.89794921875
1713612363.934834,571392,6823.89794921875
1713612364.996466,573440,6826.5048828125
1713612365.983613,575488,6826.5048828125
1713612367.063013,577536,6828.67822265625
1713612368.0669818,579584,6828.67822265625
1713612369.292406,581632,6823.9599609375
1713612370.5242162,583680,6822.75390625
1713612371.486346,585728,6822.75390625
1713612372.578366,587776,6822.31591796875
1713612373.644278,589824,6821.43017578125
1713612374.6225128,591872,6821.43017578125
1713612375.697703,593920,6821.3369140625
1713612376.750583,595968,6819.5322265625
1713612377.817915,598016,6822.078125
1713612378.8150709,600064,6822.078125
1713612379.8704798,602112,6815.73681640625
1713612380.892131,604160,6815.73681640625
1713612381.999051,606208,6814.876953125
1713612383.044668,608256,6814.876953125
1713612384.130141,610304,6809.2861328125
1713612385.172364,612352,6810.298828125
1713612386.223433,614400,6812.8837890625
1713612387.223237,616448,6812.8837890625
1713612388.3189352,618496,6812.001953125
1713612389.331153,620544,6812.001953125
1713612390.471572,622592,6807.73291015625
1713612391.478443,624640,6807.73291015625
1713612392.54531,626688,6804.240234375
1713612393.639758,628736,6808.9501953125
1713612394.68724,630784,6805.9560546875
1713612395.680039,632832,6805.9560546875
1713612396.869715,634880,6804.4580078125
1713612398.186878,636928,6804.4580078125
1713612399.4047208,638976,6800.09521484375
1713612400.6771991,641024,6800.09521484375
1713612401.88158,643072,6796.10400390625
1713612403.01393,645120,6796.10400390625
1713612404.173577,647168,6797.244140625
1713612405.303709,649216,6804.4501953125
1713612406.705651,651264,6803.787109375
1713612407.7082171,653312,6803.787109375
1713612408.784588,655360,6797.32421875
1713612409.849611,657408,6799.4228515625
1713612410.822507,659456,6799.4228515625
1713612412.004601,661504,6804.73095703125
1713612413.058223,663552,6804.56005859375
1713612414.058193,665600,6804.56005859375
1713612415.122745,667648,6805.35986328125
1713612416.1048708,669696,6805.35986328125
1713612417.1705449,671744,6803.4501953125
1713612418.234279,673792,6800.1240234375
1713612419.176852,675840,6800.1240234375
1713612420.2517078,677888,6796.9599609375
1713612421.3220491,679936,6796.9599609375
1713612422.3943622,681984,6800.203125
1713612423.548692,684032,6798.86279296875
1713612424.649121,686080,6797.76416015625
1713612425.623353,688128,6797.76416015625
1713612426.754534,690176,6796.38818359375
1713612427.89458,692224,6795.44287109375
1713612428.941239,694272,6795.44287109375
1713612430.004961,696320,6787.509765625
1713612431.0080352,698368,6787.509765625
1713612432.135635,700416,6787.30078125
1713612433.191495,702464,6790.81787109375
