Wall time,Step,Value
1713612605.17248,4096,-269.0
1713612606.2504032,6144,-269.0
1713612607.482591,8192,-269.0
1713612608.8038101,10240,-1830.5
1713612609.9544241,12288,-1830.5
1713612611.103754,14336,-2294.0
1713612612.381494,16384,-2294.0
1713612613.599741,18432,-2748.5
1713612614.697949,20480,-2748.5
1713612616.643657,22528,-2198.800048828125
1713612617.71039,24576,-2198.800048828125
1713612618.7991161,26624,-2198.800048828125
1713612620.20636,28672,-1839.8333740234375
1713612621.59712,30720,-1839.8333740234375
1713612623.011242,32768,-2639.28564453125
1713612624.269022,34816,-2639.28564453125
1713612625.660958,36864,-2639.28564453125
1713612626.90989,38912,-3223.375
1713612628.609119,40960,-3223.375
1713612630.38498,43008,-3051.111083984375
1713612632.0555332,45056,-3051.111083984375
1713612633.425591,47104,-2939.699951171875
1713612634.603188,49152,-2939.699951171875
1713612635.7303522,51200,-2734.0
1713612636.7807202,53248,-2734.0
1713612637.985932,55296,-2804.416748046875
1713612639.156441,57344,-2774.384521484375
1713612640.200392,59392,-2774.384521484375
1713612641.3619268,61440,-2586.857177734375
1713612642.816704,63488,-2586.857177734375
1713612644.168902,65536,-2721.0
1713612645.910553,67584,-2721.0
1713612647.204795,69632,-2792.6875
1713612648.300755,71680,-2792.6875
1713612649.5733042,73728,-2628.411865234375
1713612650.837177,75776,-2628.411865234375
1713612651.941633,77824,-2628.411865234375
1713612653.5536718,79872,-2654.666748046875
1713612655.119329,81920,-2524.894775390625
1713612656.208838,83968,-2524.894775390625
1713612657.2948968,86016,-2524.894775390625
1713612658.5463512,88064,-2423.39990234375
1713612659.891697,90112,-2423.39990234375
1713612661.05381,92160,-2464.71435546875
1713612662.136832,94208,-2464.71435546875
1713612663.31132,96256,-2352.681884765625
1713612664.566595,98304,-2352.681884765625
1713612665.736062,100352,-2250.391357421875
1713612666.837534,102400,-2250.391357421875
1713612668.1033869,104448,-2156.625
1713612669.1893919,106496,-2156.625
1713612670.328737,108544,-2070.360107421875
1713612671.3473542,110592,-2070.360107421875
1713612672.4610078,112640,-1990.730712890625
1713612673.5053399,114688,-1990.730712890625
1713612674.645032,116736,-1917.0
1713612675.658339,118784,-1917.0
1713612676.771671,120832,-1849.892822265625
1713612677.841072,122880,-1849.892822265625
1713612678.968243,124928,-1786.1033935546875
1713612679.976131,126976,-1786.1033935546875
1713612681.0215528,129024,-1786.1033935546875
1713612682.220968,131072,-1726.566650390625
1713612683.277926,133120,-1726.566650390625
1713612684.3788311,135168,-1670.8709716796875
1713612685.47529,137216,-1619.375
1713612686.486708,139264,-1619.375
1713612687.581852,141312,-1571.757568359375
1713612688.759802,143360,-1526.7646484375
1713612689.781267,145408,-1526.7646484375
1713612690.909239,147456,-1483.142822265625
1713612692.012827,149504,-1441.9444580078125
1713612693.0387788,151552,-1441.9444580078125
1713612694.1457448,153600,-1405.5135498046875
1713612695.229162,155648,-1368.5263671875
1713612696.250475,157696,-1368.5263671875
1713612697.3539672,159744,-1334.205078125
1713612698.3783948,161792,-1334.205078125
1713612699.464322,163840,-1300.8499755859375
1713612700.5099468,165888,-1300.8499755859375
1713612701.6375291,167936,-1269.1219482421875
1713612702.651105,169984,-1269.1219482421875
1713612703.80158,172032,-1238.90478515625
1713612704.8157692,174080,-1238.90478515625
1713612706.2674701,176128,-1210.093017578125
1713612707.311611,178176,-1210.093017578125
1713612708.416749,180224,-1182.5909423828125
1713612709.4533708,182272,-1182.5909423828125
1713612710.553378,184320,-1156.3111572265625
1713612711.5761862,186368,-1156.3111572265625
1713612712.7159,188416,-1131.1739501953125
1713612713.756727,190464,-1131.1739501953125
1713612714.8848221,192512,-1107.1063232421875
1713612715.9145868,194560,-1107.1063232421875
1713612717.0294762,196608,-1084.0416259765625
1713612718.070862,198656,-1084.0416259765625
1713612719.0958421,200704,-1084.0416259765625
1713612720.207499,202752,-1061.9183349609375
1713612721.221031,204800,-1061.9183349609375
1713612722.3408058,206848,-1040.6800537109375
1713612723.3492212,208896,-1040.6800537109375
1713612724.452024,210944,-1020.2745361328125
1713612725.466075,212992,-1020.2745361328125
1713612726.569864,215040,-1001.2307739257812
1713612727.595551,217088,-1001.2307739257812
1713612728.774197,219136,-982.339599609375
1713612729.787717,221184,-982.339599609375
1713612730.983822,223232,-964.1481323242188
1713612732.0039082,225280,-964.1481323242188
1713612733.099029,227328,-946.6181640625
1713612734.141425,229376,-946.6181640625
1713612735.235126,231424,-929.7142944335938
1713612736.250218,233472,-929.7142944335938
1713612737.372517,235520,-913.4035034179688
1713612738.3929448,237568,-913.4035034179688
1713612739.418298,239616,-913.4035034179688
1713612740.52532,241664,-897.6551513671875
1713612741.546774,243712,-897.6551513671875
1713612742.642447,245760,-882.440673828125
1713612743.736759,247808,-867.7333374023438
1713612744.771171,249856,-867.7333374023438
1713612745.8630579,251904,-854.3934326171875
1713612746.867249,253952,-854.3934326171875
1713612747.972019,256000,-841.0968017578125
1713612749.0046332,258048,-841.0968017578125
1713612750.116968,260096,-827.952392578125
1713612751.19903,262144,-815.015625
1713612752.205826,264192,-815.015625
1713612753.307211,266240,-802.9384765625
1713612754.4436202,268288,-790.772705078125
1713612755.543242,270336,-790.772705078125
