Wall time,Step,Value
1713612051.383126,2048,0.4909999966621399
1713612052.618047,4096,0.4269999861717224
1713612053.769973,6144,0.49799999594688416
1713612054.962344,8192,0.328000009059906
1713612056.063002,10240,0.47099998593330383
1713612057.097109,12288,0.36800000071525574
1713612058.424286,14336,0.335999995470047
1713612059.637058,16384,0.46399998664855957
1713612061.195574,18432,0.2759999930858612
1713612062.347421,20480,0.027000000700354576
1713612063.382964,22528,0.22100000083446503
1713612064.610345,24576,0.39100000262260437
1713612065.947728,26624,0.2759999930858612
1713612067.793776,28672,0.2669999897480011
1713612069.32498,30720,0.3269999921321869
1713612070.5018392,32768,0.20200000703334808
1713612071.959199,34816,0.3959999978542328
1713612073.140851,36864,0.5849999785423279
1713612074.420608,38912,0.210999995470047
1713612075.908797,40960,0.4620000123977661
1713612077.1734898,43008,0.41600000858306885
1713612079.192839,45056,0.5009999871253967
1713612080.787554,47104,0.3400000035762787
1713612082.045436,49152,0.47099998593330383
1713612083.458306,51200,0.43799999356269836
1713612084.783913,53248,0.07900000363588333
1713612085.955582,55296,0.25099998712539673
1713612087.027503,57344,0.5270000100135803
1713612088.178745,59392,0.13199999928474426
1713612089.3061178,61440,0.3659999966621399
1713612090.432009,63488,0.289000004529953
1713612091.4264472,65536,0.4320000112056732
1713612092.573668,67584,0.1459999978542328
1713612093.730804,69632,0.30799999833106995
1713612094.968163,71680,0.289000004529953
1713612096.1016982,73728,0.39899998903274536
1713612097.37134,75776,0.24500000476837158
1713612098.4901462,77824,0.20399999618530273
1713612099.709615,79872,0.33000001311302185
1713612100.8960829,81920,0.47099998593330383
1713612102.144762,83968,0.20800000429153442
1713612103.723246,86016,0.0689999982714653
1713612104.877505,88064,0.23000000417232513
1713612106.632917,90112,0.29899999499320984
1713612108.041802,92160,0.17399999499320984
1713612109.123468,94208,0.3630000054836273
1713612110.3059509,96256,0.35600000619888306
1713612111.664887,98304,0.296999990940094
1713612113.15929,100352,0.3089999854564667
1713612114.203653,102400,0.33399999141693115
1713612115.319365,104448,0.289000004529953
1713612116.5019798,106496,0.15399999916553497
1713612117.685802,108544,0.3720000088214874
1713612118.876805,110592,0.4959999918937683
1713612120.3151,112640,0.21199999749660492
1713612122.095417,114688,0.12200000137090683
1713612123.364769,116736,0.12399999797344208
1713612124.7195258,118784,0.2370000034570694
1713612126.057821,120832,0.05999999865889549
1713612127.28614,122880,0.24799999594688416
1713612128.5448031,124928,0.07599999755620956
1713612129.677336,126976,0.3310000002384186
1713612130.8864262,129024,0.2409999966621399
1713612132.2137809,131072,0.25099998712539673
1713612133.3627079,133120,0.2930000126361847
1713612134.376506,135168,0.3490000069141388
1713612135.648546,137216,0.4830000102519989
1713612136.7843158,139264,0.6039999723434448
1713612137.851207,141312,0.1589999943971634
1713612139.084505,143360,0.492000013589859
1713612140.24564,145408,0.6290000081062317
1713612142.0213609,147456,0.1080000028014183
1713612143.233324,149504,0.2750000059604645
1713612144.398219,151552,0.20200000703334808
1713612145.4973571,153600,0.19200000166893005
1713612146.599433,155648,0.43700000643730164
1713612147.6189098,157696,0.4449999928474426
1713612148.720311,159744,0.3319999873638153
1713612149.8082,161792,0.46000000834465027
1713612150.8251772,163840,0.25699999928474426
1713612151.909064,165888,0.25600001215934753
1713612153.065145,167936,0.23899999260902405
1713612154.1499012,169984,0.5519999861717224
1713612155.142262,172032,0.4320000112056732
1713612156.232245,174080,0.4189999997615814
1713612157.326834,176128,0.5070000290870667
1713612158.306261,178176,0.11699999868869781
1713612159.3708742,180224,0.04899999871850014
1713612160.499879,182272,0.3930000066757202
1713612161.5629802,184320,0.2409999966621399
1713612162.634155,186368,0.36800000071525574
1713612163.638846,188416,0.4269999861717224
1713612164.71453,190464,0.28600001335144043
1713612166.100446,192512,0.4309999942779541
1713612167.1569312,194560,0.14000000059604645
1713612168.208661,196608,0.16699999570846558
1713612169.219809,198656,0.289000004529953
1713612170.292522,200704,0.1379999965429306
1713612171.353055,202752,0.27399998903274536
1713612172.422011,204800,0.3700000047683716
1713612173.4816582,206848,0.36399999260902405
1713612174.485632,208896,0.3580000102519989
1713612175.549451,210944,0.27900001406669617
1713612176.709729,212992,0.14499999582767487
1713612177.780624,215040,0.375
1713612178.7675252,217088,0.48100000619888306
1713612179.856183,219136,0.2619999945163727
1713612180.907692,221184,0.36500000953674316
1713612181.963265,223232,0.3540000021457672
1713612182.9464178,225280,0.2919999957084656
1713612184.017051,227328,0.22699999809265137
1713612185.095298,229376,0.6200000047683716
1713612186.100524,231424,0.527999997138977
1713612187.194906,233472,0.42399999499320984
1713612188.2663639,235520,0.5239999890327454
1713612189.3432388,237568,0.07400000095367432
1713612190.421997,239616,0.30799999833106995
1713612191.442998,241664,0.6420000195503235
1713612192.56333,243712,0.43799999356269836
1713612193.626721,245760,0.4790000021457672
1713612194.638399,247808,0.4230000078678131
1713612195.746593,249856,0.32499998807907104
1713612196.823648,251904,0.5559999942779541
1713612197.828861,253952,0.628000020980835
1713612198.8338702,256000,0.6859999895095825
1713612199.922944,258048,0.6740000247955322
1713612200.946086,260096,0.7269999980926514
1713612202.019711,262144,0.5199999809265137
1713612203.016381,264192,0.6259999871253967
1713612204.097193,266240,0.39800000190734863
1713612205.10378,268288,0.5849999785423279
1713612206.18276,270336,0.5429999828338623
1713612207.186075,272384,0.5860000252723694
1713612208.243495,274432,0.2460000067949295
1713612209.367738,276480,0.3840000033378601
1713612210.426528,278528,0.4129999876022339
1713612211.401411,280576,0.38100001215934753
1713612212.4630542,282624,0.40799999237060547
1713612213.523985,284672,0.5690000057220459
1713612214.5019221,286720,0.35100001096725464
1713612215.602804,288768,0.36399999260902405
1713612216.7709508,290816,0.19300000369548798
1713612217.837357,292864,0.47999998927116394
1713612218.909506,294912,0.20600000023841858
1713612219.89296,296960,0.3630000054836273
1713612220.959003,299008,0.16500000655651093
1713612221.998379,301056,0.21899999678134918
1713612223.073728,303104,0.41499999165534973
1713612224.039941,305152,0.42399999499320984
1713612225.085013,307200,0.30799999833106995
1713612226.554291,309248,0.31700000166893005
1713612227.544529,311296,0.335999995470047
1713612228.627501,313344,0.33000001311302185
1713612229.723528,315392,0.3109999895095825
1713612230.695767,317440,0.5989999771118164
1713612231.799459,319488,0.0010000000474974513
1713612232.895723,321536,0.3059999942779541
1713612234.0544891,323584,0.41200000047683716
1713612235.121984,325632,0.4350000023841858
1713612236.116183,327680,0.2939999997615814
1713612237.176555,329728,0.3880000114440918
1713612238.183347,331776,0.5210000276565552
1713612239.26904,333824,0.4399999976158142
1713612240.265514,335872,0.6620000004768372
1713612241.3065999,337920,0.2199999988079071
1713612242.3871691,339968,0.2849999964237213
1713612243.473357,342016,0.41600000858306885
1713612244.5291939,344064,0.4650000035762787
1713612245.556958,346112,0.5559999942779541
1713612246.62834,348160,0.6830000281333923
1713612247.620206,350208,0.48399999737739563
1713612248.7156322,352256,0.492000013589859
1713612249.7171578,354304,0.43799999356269836
1713612250.779171,356352,0.23800000548362732
1713612251.8247411,358400,0.45100000500679016
1713612252.8918269,360448,0.11400000005960464
1713612253.976508,362496,0.31299999356269836
1713612254.990444,364544,0.628000020980835
1713612256.004385,366592,0.7300000190734863
1713612257.047557,368640,0.1770000010728836
1713612258.0958998,370688,0.31299999356269836
1713612259.147177,372736,0.38100001215934753
1713612260.197865,374784,0.3659999966621399
1713612261.183576,376832,0.3499999940395355
1713612262.2585049,378880,0.16899999976158142
1713612263.315849,380928,0.24899999797344208
1713612264.279559,382976,0.5170000195503235
1713612265.3383749,385024,0.5130000114440918
1713612266.404983,387072,0.6579999923706055
1713612267.412056,389120,0.4320000112056732
1713612268.4737742,391168,0.4390000104904175
1713612269.472896,393216,0.6399999856948853
1713612270.579786,395264,0.375
1713612271.5911539,397312,0.6549999713897705
1713612272.7162912,399360,0.16699999570846558
1713612273.7796118,401408,0.5410000085830688
1713612274.838846,403456,0.3499999940395355
1713612275.81313,405504,0.3160000145435333
1713612276.9710379,407552,0.43299999833106995
1713612278.361969,409600,0.45399999618530273
1713612279.463973,411648,0.2800000011920929
1713612280.6538482,413696,0.14499999582767487
1713612281.867759,415744,0.17800000309944153
1713612283.024574,417792,0.48500001430511475
1713612284.116061,419840,0.3240000009536743
1713612285.223558,421888,0.08500000089406967
1713612286.600362,423936,0.2680000066757202
1713612287.6910698,425984,0.36800000071525574
1713612288.783989,428032,0.578000009059906
